sale_id,product_id,warehouse_id,sale_date,quantity_sold,sales_amount
SAL_12299,PRD_1853,WH_047,2024-05-24,17,7437.33
SAL_12300,PRD_2488,WH_079,2022-05-08,3,135.51
SAL_12301,PRD_0664,WH_037,2023-12-31,12,2718.24
SAL_12302,PRD_2749,WH_061,2025-03-05,5,231.05
SAL_12303,PRD_3540,WH_020,2023-02-27,12,906.24
SAL_12304,PRD_1072,WH_011,2022-12-22,15,5913.9
SAL_12305,PRD_0801,WH_007,2024-12-09,14,8271.06
SAL_12306,PRD_4182,WH_024,2024-06-19,14,2032.24
SAL_12307,PRD_1907,WH_027,2025-01-21,16,11017.76
SAL_12308,PRD_2604,WH_023,2024-06-18,7,262.99
SAL_12309,PRD_3789,WH_077,2025-02-25,9,3964.68
SAL_12310,PRD_2978,WH_009,2025-03-09,18,15607.08
SAL_12311,PRD_1069,WH_014,2025-12-17,1,240.78
SAL_12312,PRD_0068,WH_014,2022-05-27,15,2770.8
SAL_12313,PRD_1914,WH_056,2023-10-02,4,2059.84
SAL_12314,PRD_0775,WH_051,2022-07-06,10,
SAL_12315,PRD_1607,WH_012,2024-08-10,17,16158.5
SAL_12316,PRD_1856,WH_002,2022-07-09,9,1232.64
SAL_12317,PRD_3891,WH_003,2022-04-09,9,7910.28
SAL_12318,PRD_3285,WH_017,2022-07-06,4,282.0
SAL_12319,PRD_0610,WH_058,2023-03-07,12,2487.36
SAL_12320,PRD_1039,WH_072,2025-09-19,14,3861.9
SAL_12321,PRD_2404,WH_073,2024-05-18,19,904.21
SAL_12322,PRD_2323,WH_030,2024-01-08,15,4376.4
SAL_12323,PRD_2235,WH_065,2024-10-16,20,5748.2
SAL_12324,PRD_4610,WH_055,2024-04-14,4,356.76
SAL_12325,PRD_2862,WH_005,2024-06-02,5,1018.15
SAL_12326,PRD_0313,WH_074,2023-03-07,15,727.95
SAL_12327,PRD_4416,WH_040,2023-10-15,9,11745.99
SAL_12328,PRD_1883,WH_033,2024-05-14,9,4083.48
SAL_12329,PRD_2390,WH_043,2023-05-19,6,1221.12
SAL_12330,PRD_3587,WH_012,2023-10-11,11,2464.0
SAL_12331,PRD_0663,WH_011,2022-06-23,14,1718.5
SAL_12332,PRD_2093,WH_031,2022-04-25,13,1216.93
SAL_12333,PRD_3829,WH_042,2025-04-05,14,12101.74
SAL_12334,PRD_3094,WH_004,2023-11-25,6,5533.26
SAL_12335,PRD_1220,WH_006,2022-03-24,15,2712.0
SAL_12336,PRD_2428,WH_076,2022-11-13,11,712.03
SAL_12337,PRD_0027,WH_025,2023-12-24,10,1980.5
SAL_12338,PRD_0156,WH_008,2023-12-15,16,2442.08
SAL_12339,PRD_0361,WH_010,2025-11-17,7,1001.42
SAL_12340,PRD_2868,WH_028,2025-04-13,1,329.12
SAL_12341,PRD_2565,WH_068,2024-04-05,16,983.36
SAL_12342,PRD_4187,WH_025,2024-06-11,2,52.48
SAL_12343,PRD_2928,WH_057,2025-10-01,17,
SAL_12344,PRD_1616,WH_021,2024-05-27,20,15172.2
SAL_12345,PRD_3903,WH_031,2025-12-04,13,3108.95
SAL_12346,PRD_0141,WH_017,2025-10-22,7,913.85
SAL_12347,PRD_0034,WH_056,2024-11-27,1,138.69
SAL_12348,PRD_0782,WH_061,2022-05-10,2,1636.56
SAL_12349,PRD_0403,WH_033,2023-10-06,18,1962.18
SAL_12350,PRD_0856,WH_055,2023-05-05,19,3019.29
SAL_12351,PRD_0987,WH_023,2025-04-28,14,1199.66
SAL_12352,PRD_1840,WH_033,2025-04-20,5,
SAL_12353,PRD_2523,WH_071,2025-07-09,2,155.9
SAL_12354,PRD_1230,WH_004,2024-08-27,8,3694.8
SAL_12355,PRD_4793,WH_032,2025-12-01,4,4445.32
SAL_12356,PRD_2217,WH_004,2022-01-07,5,1006.8
SAL_12357,PRD_3990,WH_030,2022-02-27,2,313.68
SAL_12358,PRD_3511,WH_038,2023-11-30,18,5491.08
SAL_12359,PRD_0159,WH_058,2024-11-21,12,1230.36
SAL_12360,PRD_1928,WH_022,2023-02-27,19,5847.82
SAL_12361,PRD_3529,WH_061,2024-05-30,8,3766.16
SAL_12362,PRD_4140,WH_004,2022-07-05,9,1400.85
SAL_12363,PRD_2622,WH_016,2023-11-16,7,1125.32
SAL_12364,PRD_4291,WH_045,2022-04-02,6,5375.7
SAL_12365,PRD_2748,WH_001,2023-11-01,7,1009.47
SAL_12366,PRD_0648,WH_048,2023-03-29,7,1265.67
SAL_12367,PRD_2292,WH_055,2024-10-11,9,1747.44
SAL_12368,PRD_3211,WH_067,2024-05-21,18,5249.88
SAL_12369,PRD_2760,WH_059,2023-06-29,2,160.46
SAL_12370,PRD_0272,WH_075,2023-02-23,8,1374.0
SAL_12371,PRD_0736,WH_039,2022-05-27,4,658.88
SAL_12372,PRD_2843,WH_057,2025-04-26,3,714.99
SAL_12373,PRD_2159,WH_064,2023-02-12,3,500.67
SAL_12374,PRD_0102,WH_048,2025-01-23,11,1115.07
SAL_12375,PRD_3104,WH_075,2024-02-20,8,1743.28
SAL_12376,PRD_0261,WH_034,2022-05-27,10,787.0
SAL_12377,PRD_0576,WH_016,2025-05-25,19,3603.35
SAL_12378,PRD_4130,WH_019,2022-01-02,15,1380.15
SAL_12379,PRD_1034,WH_025,2024-07-01,8,3070.8
SAL_12380,PRD_0113,WH_057,2022-02-01,7,1533.07
SAL_12381,PRD_0058,WH_041,2022-08-24,5,941.15
SAL_12382,PRD_4343,WH_075,2024-09-08,5,6295.85
SAL_12383,PRD_1329,WH_072,2024-11-27,2,
SAL_12384,PRD_2570,WH_032,2024-09-29,17,990.08
SAL_12385,PRD_1562,WH_028,2025-11-08,5,849.25
SAL_12386,PRD_0663,WH_078,2022-11-25,12,1473.0
SAL_12387,PRD_3997,WH_034,2022-12-21,18,3023.82
SAL_12388,PRD_4564,WH_080,2022-02-20,17,3839.62
SAL_12389,PRD_4923,WH_017,2024-07-30,20,23466.0
SAL_12390,PRD_0137,WH_072,2024-12-04,16,1002.56
SAL_12391,PRD_0166,WH_019,2025-04-13,11,1907.4
SAL_12392,PRD_3815,WH_048,2024-07-10,18,3337.2
SAL_12393,PRD_0549,WH_080,2024-08-04,13,2277.47
SAL_12394,PRD_2306,WH_042,2024-11-29,15,1504.35
SAL_12395,PRD_2387,WH_066,2022-10-26,9,511.92
SAL_12396,PRD_2743,WH_018,2023-05-19,2,689.92
SAL_12397,PRD_0124,WH_041,2025-07-16,16,2570.56
SAL_12398,PRD_1001,WH_033,2022-08-19,10,4465.1
SAL_12399,PRD_2102,WH_026,2024-02-24,7,1436.82
SAL_12400,PRD_0544,WH_004,2024-04-21,11,1770.12
SAL_12401,PRD_4469,WH_057,2025-02-22,2,2867.9
SAL_12402,PRD_3628,WH_079,2022-02-20,9,405.72
SAL_12403,PRD_0438,WH_047,2023-01-31,8,306.96
SAL_12404,PRD_2777,WH_005,2024-02-01,17,2835.09
SAL_12405,PRD_1532,WH_050,2025-03-16,9,11228.58
SAL_12406,PRD_1016,WH_080,2024-05-19,13,5853.9
SAL_12407,PRD_0933,WH_058,2024-04-11,18,7305.48
SAL_12408,PRD_2746,WH_030,2025-12-16,2,311.54
SAL_12409,PRD_4125,WH_079,2022-10-26,19,581.02
SAL_12410,PRD_3662,WH_073,2024-10-02,5,1491.45
SAL_12411,PRD_1211,WH_060,2025-09-16,10,4362.1
SAL_12412,PRD_2923,WH_075,2024-09-24,6,1432.74
SAL_12413,PRD_2155,WH_060,2022-05-20,15,375.9
SAL_12414,PRD_1756,WH_079,2023-04-15,18,8816.4
SAL_12415,PRD_0954,WH_059,2025-10-13,11,393.91
SAL_12416,PRD_0266,WH_010,2025-09-04,13,939.9
SAL_12417,PRD_0599,WH_007,2024-04-08,9,431.19
SAL_12418,PRD_2327,WH_017,2022-09-10,2,456.42
SAL_12419,PRD_3047,WH_009,2023-08-19,17,3546.37
SAL_12420,PRD_0121,WH_041,2025-08-08,11,980.87
SAL_12421,PRD_1361,WH_050,2024-09-16,2,1200.44
SAL_12422,PRD_0518,WH_009,2023-04-29,14,1682.66
SAL_12423,PRD_2486,WH_001,2024-03-23,7,452.83
SAL_12424,PRD_3881,WH_053,2024-07-31,10,7869.7
SAL_12425,PRD_4257,WH_004,2024-11-27,20,26733.0
SAL_12426,PRD_4034,WH_055,2022-12-19,7,1859.2
SAL_12427,PRD_3957,WH_005,2024-10-18,2,438.58
SAL_12428,PRD_2480,WH_078,2024-01-07,7,384.16
SAL_12429,PRD_0755,WH_018,2023-11-11,6,2203.5
SAL_12430,PRD_3155,WH_005,2023-03-21,2,716.68
SAL_12431,PRD_3022,WH_047,2025-03-22,12,
SAL_12432,PRD_0520,WH_055,2025-11-01,3,300.99
SAL_12433,PRD_0606,WH_074,2023-01-16,18,1703.34
SAL_12434,PRD_0349,WH_065,2023-01-03,15,2254.2
SAL_12435,PRD_2039,WH_020,2024-07-14,5,1169.45
SAL_12436,PRD_1068,WH_014,2023-08-05,7,786.31
SAL_12437,PRD_4108,WH_022,2023-10-24,11,2136.75
SAL_12438,PRD_0121,WH_017,2024-03-26,19,1694.23
SAL_12439,PRD_1081,WH_055,2022-12-18,14,3561.6
SAL_12440,PRD_3989,WH_053,2024-12-04,1,254.68
SAL_12441,PRD_4994,WH_041,2022-01-04,7,5656.98
SAL_12442,PRD_3013,WH_005,2024-06-24,6,
SAL_12443,PRD_4111,WH_077,2024-04-01,15,1234.65
SAL_12444,PRD_0054,WH_025,2025-10-12,1,121.38
SAL_12445,PRD_3319,WH_064,2022-01-19,7,1659.91
SAL_12446,PRD_1874,WH_062,2023-06-27,19,5850.29
SAL_12447,PRD_2853,WH_021,2022-08-06,3,804.45
SAL_12448,PRD_1691,WH_018,2022-12-25,13,19702.28
SAL_12449,PRD_2340,WH_039,2023-05-17,13,3608.93
SAL_12450,PRD_0818,WH_025,2025-07-03,8,4044.16
SAL_12451,PRD_2361,WH_074,2025-10-11,11,1835.46
SAL_12452,PRD_0932,WH_074,2023-06-08,12,3260.76
SAL_12453,PRD_0893,WH_060,2022-08-11,14,1668.66
SAL_12454,PRD_1097,WH_002,2024-06-22,7,949.97
SAL_12455,PRD_0625,WH_067,2023-12-19,14,3172.12
SAL_12456,PRD_0692,WH_050,2022-08-19,9,2209.77
SAL_12457,PRD_4284,WH_038,2024-03-31,6,8745.6
SAL_12458,PRD_1834,WH_028,2022-02-18,6,2293.26
SAL_12459,PRD_2539,WH_046,2022-12-25,11,
SAL_12460,PRD_2351,WH_018,2022-08-25,16,2709.92
SAL_12461,PRD_0838,WH_042,2024-03-11,14,5011.72
SAL_12462,PRD_0001,WH_049,2025-09-17,10,900.3
SAL_12463,PRD_0334,WH_051,2023-03-24,7,476.56
SAL_12464,PRD_3637,WH_030,2023-12-26,5,1525.0
SAL_12465,PRD_0349,WH_005,2023-01-12,3,450.84
SAL_12466,PRD_0643,WH_029,2023-06-19,8,959.28
SAL_12467,PRD_4171,WH_073,2022-03-21,14,1529.22
SAL_12468,PRD_3535,WH_039,2025-12-08,16,5191.04
SAL_12469,PRD_0176,WH_003,2023-11-25,5,409.35
SAL_12470,PRD_2669,WH_026,2023-04-13,4,258.08
SAL_12471,PRD_2108,WH_046,2023-11-08,4,791.32
SAL_12472,PRD_1291,WH_020,2024-12-24,7,964.18
SAL_12473,PRD_2035,WH_013,2022-05-22,5,1152.05
SAL_12474,PRD_0473,WH_043,2023-06-10,19,1080.15
SAL_12475,PRD_4654,WH_045,2024-08-13,12,220.8
SAL_12476,PRD_0535,WH_033,2023-10-12,8,1659.84
SAL_12477,PRD_0580,WH_006,2024-02-02,7,498.96
SAL_12478,PRD_1311,WH_057,2024-11-27,10,3354.8
SAL_12479,PRD_0661,WH_058,2023-12-12,1,64.08
SAL_12480,PRD_1023,WH_028,2022-04-01,15,2483.1
SAL_12481,PRD_0132,WH_001,2025-09-04,2,412.74
SAL_12482,PRD_2540,WH_048,2023-09-23,9,1169.82
SAL_12483,PRD_0748,WH_079,2023-01-02,8,1888.08
SAL_12484,PRD_4816,WH_035,2025-07-05,5,645.35
SAL_12485,PRD_0364,WH_052,2022-03-09,20,991.0
SAL_12486,PRD_0255,WH_038,2022-12-26,7,1189.65
SAL_12487,PRD_0543,WH_017,2024-10-13,4,763.88
SAL_12488,PRD_2221,WH_024,2024-02-24,10,1083.2
SAL_12489,PRD_3158,WH_077,2024-09-06,5,5549.15
SAL_12490,PRD_2294,WH_044,2023-12-12,17,3338.12
SAL_12491,PRD_3838,WH_013,2024-08-12,14,
SAL_12492,PRD_2448,WH_004,2022-07-17,14,403.06
SAL_12493,PRD_0436,WH_004,2023-12-04,11,1767.15
SAL_12494,PRD_0578,WH_036,2022-03-13,10,926.5
SAL_12495,PRD_1255,WH_007,2025-07-13,10,
SAL_12496,PRD_4206,WH_066,2023-08-24,13,2036.58
SAL_12497,PRD_1865,WH_024,2023-10-06,8,2265.04
SAL_12498,PRD_3974,WH_027,2023-04-09,8,4473.68
SAL_12499,PRD_0246,WH_024,2022-03-03,13,643.76
SAL_12500,PRD_2838,WH_039,2025-07-11,10,2762.3
SAL_12501,PRD_1905,WH_080,2024-05-30,7,4089.4
SAL_12502,PRD_0540,WH_072,2025-10-12,14,581.56
SAL_12503,PRD_0267,WH_016,2023-12-29,3,224.01
SAL_12504,PRD_1035,WH_072,2025-09-23,13,3579.16
SAL_12505,PRD_3592,WH_043,2022-07-09,6,978.36
SAL_12506,PRD_2656,WH_056,2024-12-27,14,1567.72
SAL_12507,PRD_1877,WH_038,2024-11-12,19,7356.61
SAL_12508,PRD_3702,WH_050,2023-08-22,8,3347.92
SAL_12509,PRD_0564,WH_028,2022-11-07,2,42.78
SAL_12510,PRD_0888,WH_020,2023-01-04,10,6471.1
SAL_12511,PRD_2272,WH_036,2022-09-25,1,236.9
SAL_12512,PRD_2430,WH_034,2025-02-26,18,4924.98
SAL_12513,PRD_1065,WH_028,2024-11-13,10,1814.3
SAL_12514,PRD_2062,WH_061,2023-03-21,5,233.1
SAL_12515,PRD_0381,WH_055,2023-04-08,3,510.84
SAL_12516,PRD_0037,WH_021,2023-05-08,5,700.55
SAL_12517,PRD_4133,WH_014,2025-11-20,20,3992.4
SAL_12518,PRD_1762,WH_001,2024-08-13,2,495.84
SAL_12519,PRD_0717,WH_079,2023-04-21,12,1305.48
SAL_12520,PRD_1111,WH_025,2025-04-04,10,3452.9
SAL_12521,PRD_2116,WH_046,2023-12-22,1,172.73
SAL_12522,PRD_4507,WH_058,2023-09-16,10,1703.8
SAL_12523,PRD_3001,WH_014,2025-01-03,15,16834.95
SAL_12524,PRD_4537,WH_051,2025-06-05,16,2739.36
SAL_12525,PRD_0357,WH_008,2023-05-27,2,285.46
SAL_12526,PRD_0556,WH_007,2022-10-11,5,1023.7
SAL_12527,PRD_1282,WH_022,2022-07-23,1,63.95
SAL_12528,PRD_0760,WH_023,2025-10-12,18,4752.0
SAL_12529,PRD_4695,WH_012,2024-05-30,17,5879.96
SAL_12530,PRD_0534,WH_033,2023-08-19,14,1456.98
SAL_12531,PRD_0530,WH_046,2022-02-26,14,3111.5
SAL_12532,PRD_1995,WH_075,2025-09-21,2,280.0
SAL_12533,PRD_2878,WH_054,2024-04-20,17,3071.9
SAL_12534,PRD_1362,WH_038,2025-10-21,13,7611.5
SAL_12535,PRD_0144,WH_039,2023-03-01,5,795.7
SAL_12536,PRD_3279,WH_042,2025-10-14,17,2169.03
SAL_12537,PRD_4490,WH_021,2024-03-22,19,14214.66
SAL_12538,PRD_3547,WH_057,2023-08-15,1,255.0
SAL_12539,PRD_3679,WH_049,2024-09-21,17,4024.24
SAL_12540,PRD_3715,WH_035,2024-05-23,1,668.74
SAL_12541,PRD_3235,WH_015,2023-05-24,20,2529.2
SAL_12542,PRD_3525,WH_068,2025-04-30,9,2479.59
SAL_12543,PRD_0253,WH_014,2025-08-18,4,116.92
SAL_12544,PRD_0180,WH_014,2024-07-20,1,136.33
SAL_12545,PRD_0248,WH_010,2024-07-11,20,1234.6
SAL_12546,PRD_2439,WH_080,2022-03-06,6,382.26
SAL_12547,PRD_0749,WH_017,2023-07-28,10,8398.7
SAL_12548,PRD_0093,WH_068,2022-09-06,13,349.05
SAL_12549,PRD_0252,WH_003,2024-09-12,13,2040.74
SAL_12550,PRD_0226,WH_054,2023-04-03,5,765.3
SAL_12551,PRD_2598,WH_002,2023-10-06,20,2827.8
SAL_12552,PRD_0448,WH_047,2024-12-20,20,3005.4
SAL_12553,PRD_3704,WH_019,2022-05-05,19,
SAL_12554,PRD_4954,WH_005,2023-03-28,15,6630.0
SAL_12555,PRD_1761,WH_020,2025-07-07,18,5430.6
SAL_12556,PRD_2199,WH_009,2025-01-01,18,3195.72
SAL_12557,PRD_0818,WH_015,2023-11-05,10,5055.2
SAL_12558,PRD_2718,WH_052,2024-09-22,1,222.68
SAL_12559,PRD_4181,WH_066,2022-04-07,14,3965.22
SAL_12560,PRD_0563,WH_031,2023-07-03,2,38.46
SAL_12561,PRD_4626,WH_029,2022-12-21,13,5046.47
SAL_12562,PRD_0688,WH_033,2025-12-18,11,2093.08
SAL_12563,PRD_0840,WH_034,2022-11-02,2,619.7
SAL_12564,PRD_4165,WH_017,2025-08-21,14,2045.54
SAL_12565,PRD_2447,WH_080,2025-02-16,16,1592.96
SAL_12566,PRD_0105,WH_051,2025-12-08,1,
SAL_12567,PRD_3514,WH_060,2024-01-13,3,290.67
SAL_12568,PRD_2663,WH_031,2023-12-10,19,3362.24
SAL_12569,PRD_3132,WH_059,2024-10-13,8,8277.2
SAL_12570,PRD_0505,WH_052,2022-03-11,1,
SAL_12571,PRD_3962,WH_065,2025-02-09,13,6844.5
SAL_12572,PRD_3395,WH_003,2024-02-13,12,3733.56
SAL_12573,PRD_4701,WH_003,2023-11-16,13,6090.37
SAL_12574,PRD_1520,WH_042,2022-05-11,8,6430.32
SAL_12575,PRD_2119,WH_027,2023-04-22,2,308.38
SAL_12576,PRD_2896,WH_063,2022-07-04,2,100.66
SAL_12577,PRD_0335,WH_011,2023-12-26,13,895.31
SAL_12578,PRD_0654,WH_018,2023-07-11,11,
SAL_12579,PRD_0923,WH_030,2022-03-13,19,7374.66
SAL_12580,PRD_4485,WH_072,2022-10-11,9,6295.05
SAL_12581,PRD_0005,WH_009,2023-11-20,2,146.8
SAL_12582,PRD_4962,WH_060,2025-05-12,5,403.85
SAL_12583,PRD_1442,WH_080,2023-11-13,20,6696.2
SAL_12584,PRD_2690,WH_058,2022-04-22,13,2965.56
SAL_12585,PRD_1536,WH_040,2023-07-04,13,
SAL_12586,PRD_3403,WH_041,2024-02-20,14,1186.64
SAL_12587,PRD_4580,WH_011,2025-04-30,15,
SAL_12588,PRD_1797,WH_031,2023-12-20,3,1643.43
SAL_12589,PRD_0562,WH_039,2024-04-15,13,2646.15
SAL_12590,PRD_0690,WH_036,2022-09-13,12,2653.44
SAL_12591,PRD_0839,WH_008,2023-07-15,3,2190.42
SAL_12592,PRD_0688,WH_010,2024-05-26,2,380.56
SAL_12593,PRD_0044,WH_018,2022-02-15,8,1044.96
SAL_12594,PRD_3854,WH_038,2023-11-23,7,2225.72
SAL_12595,PRD_2816,WH_011,2025-02-11,17,1066.07
SAL_12596,PRD_2108,WH_020,2024-01-21,14,2769.62
SAL_12597,PRD_0461,WH_024,2024-12-15,5,270.4
SAL_12598,PRD_0134,WH_051,2025-08-14,11,337.7
SAL_12599,PRD_1388,WH_024,2025-09-16,1,85.53
SAL_12600,PRD_0018,WH_053,2024-11-08,12,2090.88
SAL_12601,PRD_0188,WH_010,2024-07-13,20,660.6
SAL_12602,PRD_0242,WH_020,2023-06-11,2,434.78
SAL_12603,PRD_3571,WH_030,2023-02-21,20,3147.4
SAL_12604,PRD_3032,WH_019,2023-11-12,11,12310.65
SAL_12605,PRD_1005,WH_013,2025-09-26,4,
SAL_12606,PRD_0980,WH_078,2025-07-04,8,716.48
SAL_12607,PRD_1187,WH_050,2025-11-01,11,909.7
SAL_12608,PRD_2323,WH_002,2023-12-19,19,5543.44
SAL_12609,PRD_3836,WH_013,2024-05-07,1,412.29
SAL_12610,PRD_1952,WH_050,2023-01-26,2,174.44
SAL_12611,PRD_0465,WH_025,2022-05-06,19,621.11
SAL_12612,PRD_0495,WH_037,2023-11-28,11,2609.64
SAL_12613,PRD_0188,WH_063,2023-06-12,17,561.51
SAL_12614,PRD_3116,WH_008,2024-04-28,1,
SAL_12615,PRD_1461,WH_048,2023-01-05,14,3917.48
SAL_12616,PRD_4196,WH_035,2022-09-06,3,531.81
SAL_12617,PRD_1008,WH_016,2024-10-05,8,2191.76
SAL_12618,PRD_3493,WH_023,2022-06-18,20,8355.2
SAL_12619,PRD_2025,WH_002,2022-05-03,18,2182.32
SAL_12620,PRD_3723,WH_079,2024-08-11,19,5277.82
SAL_12621,PRD_2304,WH_009,2022-10-20,5,1476.75
SAL_12622,PRD_0599,WH_058,2024-12-22,1,47.91
SAL_12623,PRD_3505,WH_031,2025-07-13,19,6427.89
SAL_12624,PRD_0019,WH_033,2023-05-18,1,90.2
SAL_12625,PRD_2062,WH_044,2024-11-16,16,745.92
SAL_12626,PRD_0609,WH_073,2023-06-19,2,413.84
SAL_12627,PRD_1154,WH_041,2025-02-27,17,6466.46
SAL_12628,PRD_1523,WH_063,2023-01-28,5,8210.5
SAL_12629,PRD_2298,WH_067,2025-12-15,9,1980.99
SAL_12630,PRD_1240,WH_049,2023-01-09,4,2460.08
SAL_12631,PRD_2675,WH_048,2025-10-24,16,1853.28
SAL_12632,PRD_0584,WH_069,2025-09-09,18,2803.68
SAL_12633,PRD_3443,WH_004,2023-04-14,9,3169.35
SAL_12634,PRD_2484,WH_048,2023-12-26,18,2532.42
SAL_12635,PRD_1226,WH_038,2024-09-01,9,3581.64
SAL_12636,PRD_2174,WH_019,2024-02-22,17,2735.13
SAL_12637,PRD_1484,WH_061,2022-07-29,5,606.2
SAL_12638,PRD_3982,WH_021,2024-07-04,20,15952.6
SAL_12639,PRD_2238,WH_060,2022-06-03,14,2121.7
SAL_12640,PRD_3434,WH_073,2024-02-07,11,1476.86
SAL_12641,PRD_3477,WH_042,2022-11-01,16,1878.4
SAL_12642,PRD_3078,WH_063,2022-04-18,14,1708.42
SAL_12643,PRD_3178,WH_019,2022-12-07,1,330.68
SAL_12644,PRD_0697,WH_011,2024-10-08,9,1072.89
SAL_12645,PRD_3944,WH_042,2025-02-11,17,3718.24
SAL_12646,PRD_2923,WH_030,2023-08-01,18,4298.22
SAL_12647,PRD_0178,WH_030,2023-07-18,16,2659.84
SAL_12648,PRD_2688,WH_009,2022-01-03,17,4741.47
SAL_12649,PRD_1972,WH_075,2022-01-22,14,1064.42
SAL_12650,PRD_0447,WH_007,2024-05-02,7,1238.51
SAL_12651,PRD_1936,WH_021,2024-11-06,9,340.2
SAL_12652,PRD_4218,WH_034,2022-09-21,1,
SAL_12653,PRD_3989,WH_057,2022-06-11,18,4584.24
SAL_12654,PRD_0281,WH_047,2025-09-06,16,696.32
SAL_12655,PRD_1757,WH_005,2022-05-22,2,1319.64
SAL_12656,PRD_2083,WH_003,2023-09-27,14,380.94
SAL_12657,PRD_2855,WH_042,2024-08-06,15,815.85
SAL_12658,PRD_3284,WH_001,2024-06-18,5,1086.75
SAL_12659,PRD_3627,WH_041,2023-05-30,8,2224.08
SAL_12660,PRD_2460,WH_013,2022-02-10,4,
SAL_12661,PRD_4020,WH_013,2023-12-29,19,
SAL_12662,PRD_2283,WH_012,2025-04-11,8,252.0
SAL_12663,PRD_0076,WH_060,2024-03-31,10,2011.6
SAL_12664,PRD_1857,WH_034,2022-01-26,15,2691.15
SAL_12665,PRD_0503,WH_015,2024-07-15,18,3478.14
SAL_12666,PRD_2361,WH_005,2023-11-13,6,1001.16
SAL_12667,PRD_2816,WH_031,2022-10-23,3,188.13
SAL_12668,PRD_2816,WH_038,2024-08-06,17,1066.07
SAL_12669,PRD_2006,WH_044,2022-11-26,3,579.45
SAL_12670,PRD_2977,WH_006,2024-01-02,15,14845.8
SAL_12671,PRD_0364,WH_026,2024-03-25,6,297.3
SAL_12672,PRD_4530,WH_024,2024-10-03,13,4716.27
SAL_12673,PRD_3692,WH_023,2023-09-05,2,531.94
SAL_12674,PRD_3786,WH_072,2024-11-10,14,6314.42
SAL_12675,PRD_0109,WH_026,2022-10-27,10,999.0
SAL_12676,PRD_0712,WH_048,2022-04-07,7,128.52
SAL_12677,PRD_0319,WH_071,2024-08-14,11,1969.0
SAL_12678,PRD_3888,WH_001,2024-02-02,1,625.21
SAL_12679,PRD_3173,WH_057,2025-01-21,15,
SAL_12680,PRD_0310,WH_049,2022-02-24,15,2459.1
SAL_12681,PRD_1474,WH_073,2022-03-04,19,10954.64
SAL_12682,PRD_2093,WH_032,2025-05-16,19,1778.59
SAL_12683,PRD_2967,WH_077,2025-11-18,18,2693.7
SAL_12684,PRD_0942,WH_033,2025-12-23,18,15707.34
SAL_12685,PRD_0931,WH_005,2024-04-29,17,
SAL_12686,PRD_2173,WH_059,2024-06-08,13,516.23
SAL_12687,PRD_2148,WH_002,2025-09-30,13,2202.07
SAL_12688,PRD_0358,WH_078,2024-02-26,3,59.67
SAL_12689,PRD_2952,WH_001,2022-01-04,7,2695.63
SAL_12690,PRD_0556,WH_054,2022-05-13,20,4094.8
SAL_12691,PRD_3734,WH_007,2023-10-06,19,15673.86
SAL_12692,PRD_3329,WH_036,2025-02-16,12,2740.92
SAL_12693,PRD_4879,WH_008,2024-05-17,1,1174.79
SAL_12694,PRD_0534,WH_042,2024-06-10,18,1873.26
SAL_12695,PRD_4476,WH_041,2025-03-08,13,14382.03
SAL_12696,PRD_3071,WH_005,2022-06-30,1,859.15
SAL_12697,PRD_4015,WH_010,2025-09-07,7,1861.86
SAL_12698,PRD_0113,WH_055,2023-11-16,14,3066.14
SAL_12699,PRD_1065,WH_050,2023-06-05,11,1995.73
SAL_12700,PRD_0097,WH_021,2024-10-29,8,1342.32
SAL_12701,PRD_0567,WH_013,2024-03-05,15,3062.25
SAL_12702,PRD_4030,WH_051,2024-11-30,13,3085.16
SAL_12703,PRD_1537,WH_039,2023-05-08,7,8734.74
SAL_12704,PRD_2780,WH_018,2023-10-26,8,1630.88
SAL_12705,PRD_1980,WH_079,2022-11-25,6,774.24
SAL_12706,PRD_1938,WH_027,2023-12-29,13,1990.43
SAL_12707,PRD_2696,WH_052,2024-05-20,10,1492.2
SAL_12708,PRD_1725,WH_071,2025-04-11,2,902.38
SAL_12709,PRD_0069,WH_077,2022-07-12,18,1405.26
SAL_12710,PRD_3503,WH_072,2025-12-23,13,2475.2
SAL_12711,PRD_0868,WH_044,2024-02-03,14,
SAL_12712,PRD_2779,WH_015,2022-06-02,5,492.4
SAL_12713,PRD_2728,WH_075,2025-07-26,7,466.41
SAL_12714,PRD_0454,WH_079,2024-09-13,18,2584.08
SAL_12715,PRD_0514,WH_001,2024-11-29,19,704.9
SAL_12716,PRD_1797,WH_073,2025-09-23,19,10408.39
SAL_12717,PRD_1174,WH_071,2024-04-19,11,3461.48
SAL_12718,PRD_0868,WH_032,2025-03-19,13,9843.21
SAL_12719,PRD_1004,WH_062,2023-08-17,4,1901.08
SAL_12720,PRD_0797,WH_076,2022-06-24,4,978.2
SAL_12721,PRD_0353,WH_022,2022-04-03,12,2030.4
SAL_12722,PRD_0286,WH_034,2023-09-10,16,901.6
SAL_12723,PRD_4009,WH_010,2024-04-04,7,1855.07
SAL_12724,PRD_3567,WH_021,2022-05-19,17,3519.68
SAL_12725,PRD_2021,WH_071,2023-01-26,19,412.68
SAL_12726,PRD_1059,WH_012,2023-05-18,14,
SAL_12727,PRD_2838,WH_076,2023-06-02,18,4972.14
SAL_12728,PRD_0349,WH_041,2023-10-11,17,2554.76
