product_id,product_name,category_id,supplier_id,unit_price,reorder_level,shelf_life_days
PRD_2512,KitchenPro Onion Family Pack 500ml,CAT_011,SUP_124,106.79,85,3
PRD_2513,UrbanBasket Tomato Daily 750g,CAT_011,SUP_055,138.72,96,3
PRD_2514,GoodStore Carrot Plus 250g,CAT_011,SUP_049,110.81,33,6
PRD_2515,KitchenPro Cabbage Lite 200g,CAT_011,SUP_098,10.8,34,2
PRD_2516,PureLeaf Carrot Regular 500ml,CAT_011,SUP_175,139.76,49,7
PRD_2517,KitchenPro Tomato Plus 200ml,CAT_011,SUP_023,48.87,66,3
PRD_2518,FreshCo Carrot Classic 500ml,CAT_011,SUP_133,51.3,62,5
PRD_2519,UrbanBasket Carrot Lite 24pcs,CAT_011,SUP_125,11.21,31,5
PRD_2520,CarePlus Tomato Fresh 1L,CAT_011,SUP_069,71.17,99,4
PRD_2521,ComfortLine Onion Daily 500ml,CAT_011,SUP_148,125.14,82,7
PRD_2522,DailyDrop Tomato Plus 24pcs,CAT_011,SUP_163,172.52,70,7
PRD_2523,FreshCo Carrot Fresh 200ml,CAT_011,SUP_175,77.95,78,5
PRD_2524,DailyDrop Cabbage Classic 200g,CAT_011,SUP_158,119.16,111,7
PRD_2525,SwiftCart Cabbage Daily 1kg,CAT_011,SUP_111,127.52,113,2
PRD_2526,SmartLife Cabbage Max 1L,CAT_011,SUP_173,154.57,98,8
PRD_2527,DailyDrop Tomato Daily 200g,CAT_011,SUP_199,29.11,125,7
PRD_2528,DailyDrop Beans Family Pack 12pcs,CAT_011,SUP_098,108.1,65,2
PRD_2529,GoodStore Onion Max 12pcs,CAT_011,SUP_163,102.92,94,6
PRD_2530,PrimePick Onion Value Pack 750g,CAT_011,SUP_071,137.27,108,5
PRD_2531,HealthySip Potato Family Pack 1L,CAT_011,SUP_093,141.11,76,4
PRD_2532,FreshCo Potato Daily 250g,CAT_011,SUP_148,43,39,2
PRD_2533,FamilyChoice Potato Family Pack 200g,CAT_011,SUP_046,168.92,65,2
PRD_2534,HealthySip Potato Fresh 100g,CAT_011,SUP_116,153.23,106,6
PRD_2535,DailyDrop Carrot Value Pack 200g,CAT_011,SUP_063,83.01,108,7
PRD_2536,ValueMart Carrot Fresh 500g,CAT_011,SUP_070,15.28,80,8
PRD_2537,ComfortLine Cabbage Max 6pcs,CAT_011,SUP_196,69.29,22,7
PRD_2538,ComfortLine Capsicum Plus 200g,CAT_011,SUP_118,37.14,55,3
PRD_2539,FreshCo Capsicum Lite 250g,CAT_011,SUP_062,78.76,101,4
PRD_2540,CarePlus Capsicum Fresh 250g,CAT_011,SUP_143,129.98,122,8
PRD_2541,GoodStore Capsicum Max 500g,CAT_011,SUP_119,50.18,76,4
PRD_2542,SmartLife Tomato Premium 6pcs,CAT_011,SUP_084,76.64,24,8
PRD_2543,NutriMax Carrot Value Pack 6pcs,CAT_011,SUP_063,127.3,112,8
PRD_2544,SwiftCart Carrot Plus 200ml,CAT_011,SUP_062,100.7,120,8
PRD_2545,PrimePick Carrot Value Pack 100g,CAT_011,SUP_175,51.01,39,6
PRD_2546,EliteOne Potato Classic 2kg,CAT_011,SUP_084,52.58,60,8
PRD_2547,DailyDrop Tomato Daily 6pcs,CAT_011,SUP_116,113.13,42,8
PRD_2548,NutriMax Potato Max 250g,CAT_011,SUP_148,13.58,35,2
PRD_2549,MunchTime Capsicum Classic 750g,CAT_011,SUP_182,163.43,46,4
PRD_2550,FamilyChoice Tomato Family Pack 500ml,CAT_011,SUP_152,162.01,100,7
PRD_2551,FamilyChoice Capsicum Fresh 2kg,CAT_011,SUP_126,135.8,37,8
PRD_2552,PrimePick Onion Daily 1kg,CAT_011,SUP_188,155.99,32,8
PRD_2553,PrimePick Carrot Value Pack 750g,CAT_011,SUP_063,93.87,62,5
PRD_2554,HealthySip Potato Max 2kg,CAT_011,SUP_047,177.33,52,5
PRD_2555,ValueMart Capsicum Fresh 1L,CAT_011,SUP_133,11.6,124,3
PRD_2556,FamilyChoice Capsicum Lite 750g,CAT_011,SUP_173,54.1,124,6
PRD_2557,EliteOne Tomato Regular 1L,CAT_011,SUP_084,85.77,31,7
PRD_2558,GlowCare Beans Classic 200g,CAT_011,SUP_088,55.04,127,6
PRD_2559,ValueMart Cabbage Premium 500g,CAT_011,SUP_067,156.7,44,5
PRD_2560,HealthySip Potato Max 6pcs,CAT_011,SUP_120,110.44,30,2
PRD_2561,CarePlus Cabbage Family Pack 24pcs,CAT_011,SUP_111,35.6,81,8
PRD_2562,GlowCare Onion Plus 24pcs,CAT_011,SUP_126,75.12,115,2
PRD_2563,ComfortLine Potato Premium 750g,CAT_011,SUP_004,145.2,100,2
PRD_2564,UrbanBasket Cabbage Regular 200ml,CAT_011,SUP_047,86.09,88,6
PRD_2565,FreshCo Capsicum Regular 250g,CAT_011,SUP_111,61.46,38,8
PRD_2566,MunchTime Capsicum Lite 2kg,CAT_011,SUP_055,56.37,113,3
PRD_2567,GoodStore Beans Family Pack 500g,CAT_011,SUP_070,160.93,21,7
PRD_2568,MunchTime Carrot Value Pack 6pcs,CAT_011,SUP_134,104.51,109,3
PRD_2569,ValueMart Onion Fresh 2kg,CAT_011,SUP_022,88.22,98,3
PRD_2570,HappyHome Cabbage Daily 200g,CAT_011,SUP_088,58.24,99,7
PRD_2571,SwiftCart Capsicum Classic 500g,CAT_011,SUP_022,117.75,130,8
PRD_2572,FreshCo Onion Plus 1kg,CAT_011,SUP_127,67.43,91,3
PRD_2573,UrbanBasket Beans Lite 1kg,CAT_011,SUP_199,51.19,93,4
PRD_2574,FamilyChoice Capsicum Family Pack 200ml,CAT_011,SUP_105,98.7,91,5
PRD_2575,EliteOne Onion Fresh 200ml,CAT_011,SUP_152,13.31,33,8
PRD_2576,ComfortLine Tomato Lite 500ml,CAT_011,SUP_022,47.65,112,2
PRD_2577,MunchTime Potato Plus 2kg,CAT_011,SUP_155,19.91,82,2
PRD_2578,EliteOne Potato Lite 200g,CAT_011,SUP_049,104.64,100,8
PRD_2579,SmartLife Beans Premium 200g,CAT_011,SUP_146,67.05,51,5
PRD_2580,DailyDrop Onion Fresh 1L,CAT_011,SUP_188,83.57,85,5
PRD_2581,CarePlus Potato Value Pack 750g,CAT_011,SUP_083,15.6,128,4
PRD_2582,NutriMax Capsicum Lite 200g,CAT_011,SUP_138,115.16,34,3
PRD_2583,GoodStore Potato Family Pack 1L,CAT_011,SUP_196,24.59,79,2
PRD_2584,ComfortLine Beans Value Pack 500ml,CAT_011,SUP_063,166.95,47,2
PRD_2585,DailyDrop Beans Premium 500ml,CAT_011,SUP_084,31.61,63,3
PRD_2586,QuickNest Carrot Classic 6pcs,CAT_011,SUP_004,110.72,112,3
PRD_2587,KitchenPro Tomato Family Pack 750g,CAT_011,SUP_188,121.22,122,2
PRD_2588,DailyDrop Cabbage Family Pack 250g,CAT_011,SUP_008,174.52,95,6
PRD_2589,PureLeaf Cabbage Classic 24pcs,CAT_011,SUP_167,179.7,93,7
PRD_2590,UrbanBasket Carrot Daily 24pcs,CAT_011,SUP_125,54.48,50,8
PRD_2591,DailyDrop Capsicum Premium 1kg,CAT_011,SUP_023,14.79,29,3
PRD_2592,ComfortLine Beans Fresh 200g,CAT_011,SUP_119,159.85,58,5
PRD_2593,QuickNest Onion Classic 12pcs,CAT_011,SUP_111,132.46,86,3
PRD_2594,HealthySip Potato Family Pack 500ml,CAT_011,SUP_091,127.03,104,5
PRD_2595,KitchenPro Tomato Value Pack 200ml,CAT_011,SUP_049,143.91,95,5
PRD_2596,CarePlus Cabbage Classic 100g,CAT_011,SUP_088,65.57,122,3
PRD_2597,HappyHome Cabbage Daily 500ml,CAT_011,SUP_155,129.17,42,8
PRD_2598,FreshCo Carrot Max 500ml,CAT_011,SUP_108,141.39,59,5
PRD_2599,GlowCare Carrot Lite 12pcs,CAT_011,SUP_072,143.33,70,3
PRD_2600,KitchenPro Capsicum Lite 500ml,CAT_011,SUP_093,24.01,52,7
PRD_2601,SwiftCart Carrot Regular 1L,CAT_011,SUP_152,57.28,81,3
PRD_2602,PureLeaf Onion Classic 2kg,CAT_011,SUP_167,170.67,90,3
PRD_2603,UrbanBasket Onion Classic 1L,CAT_011,SUP_134,88.35,89,7
PRD_2604,GoodStore Carrot Classic 1L,CAT_011,SUP_022,37.57,51,7
PRD_2605,CarePlus Potato Premium 100g,CAT_011,SUP_108,135.55,76,6
PRD_2606,MunchTime Onion Value Pack 250g,CAT_011,SUP_004,116.46,90,2
PRD_2607,NutriMax Tomato Family Pack 1L,CAT_011,SUP_138,31.47,22,4
PRD_2608,ComfortLine Onion Max 2kg,CAT_011,SUP_067,32.54,83,8
PRD_2609,UrbanBasket Potato Value Pack 200g,CAT_011,SUP_087,55.02,115,2
PRD_2610,HealthySip Onion Regular 12pcs,CAT_011,SUP_196,132.39,115,7
PRD_2611,MunchTime Onion Value Pack 12pcs,CAT_011,SUP_069,95.96,104,2
PRD_2612,GoodStore Cabbage Family Pack 750g,CAT_011,SUP_098,62.05,102,2
PRD_2613,PureLeaf Tomato Fresh 12pcs,CAT_011,SUP_157,50.67,104,7
PRD_2614,DailyDrop Potato Plus 1kg,CAT_011,SUP_153,149.48,98,7
PRD_2615,HealthySip Beans Premium 750g,CAT_011,SUP_046,96.45,34,7
PRD_2616,FamilyChoice Onion Value Pack 500g,CAT_011,SUP_143,63.45,120,5
PRD_2617,HappyHome Beans Regular 200g,CAT_011,SUP_071,134.08,45,3
PRD_2618,PrimePick Cabbage Family Pack 100g,CAT_011,SUP_173,116.97,70,2
PRD_2619,MunchTime Carrot Classic 200g,CAT_011,SUP_146,113.87,72,4
PRD_2620,DailyDrop Cabbage Value Pack 750g,CAT_011,SUP_084,87.9,111,3
PRD_2621,SmartLife Carrot Classic 200g,CAT_011,SUP_158,51.1,32,4
PRD_2622,ComfortLine Cabbage Max 2kg,CAT_011,SUP_088,160.76,38,6
PRD_2623,GlowCare Cabbage Max 2kg,CAT_011,SUP_004,137.45,102,3
PRD_2624,HappyHome Onion Lite 2kg,CAT_011,SUP_067,173.52,129,3
PRD_2625,GoodStore Carrot Value Pack 100g,CAT_011,SUP_004,45.79,125,6
PRD_2626,NutriMax Beans Daily 100g,CAT_011,SUP_003,49.72,63,6
PRD_2627,QuickNest Tomato Daily 24pcs,CAT_011,SUP_046,142.61,112,5
PRD_2628,FreshCo Cabbage Daily 1kg,CAT_011,SUP_072,48.78,114,4
PRD_2629,KitchenPro Cabbage Classic 24pcs,CAT_011,SUP_022,110.74,108,2
PRD_2630,GoodStore Potato Value Pack 2kg,CAT_011,SUP_196,53.31,91,4
PRD_2631,MunchTime Beans Daily 2kg,CAT_011,SUP_071,29.22,37,7
PRD_2632,FamilyChoice Beans Lite 750g,CAT_011,SUP_083,138.78,122,4
PRD_2633,CarePlus Carrot Classic 250g,CAT_011,SUP_158,102.1,60,6
PRD_2634,QuickNest Cabbage Family Pack 200g,CAT_011,SUP_133,140.25,27,7
PRD_2635,SmartLife Beans Daily 1kg,CAT_011,SUP_063,171.04,75,8
PRD_2636,ComfortLine Potato Regular 750g,CAT_011,SUP_158,33.04,29,7
PRD_2637,QuickNest Capsicum Daily 24pcs,CAT_011,SUP_166,29.14,60,4
PRD_2638,SmartLife Potato Regular 1L,CAT_011,SUP_105,41.21,114,8
PRD_2639,ValueMart Tomato Max 200ml,CAT_011,SUP_088,139.25,71,3
PRD_2640,FreshCo Carrot Classic 200ml,CAT_011,SUP_152,170.4,117,2
PRD_2641,GoodStore Carrot Plus 500g,CAT_011,SUP_108,158.27,128,7
PRD_2642,UrbanBasket Beans Daily 750g,CAT_011,SUP_008,35.07,119,4
PRD_2643,UrbanBasket Tomato Lite 200ml,CAT_011,SUP_070,106.18,76,2
PRD_2644,QuickNest Cabbage Max 750g,CAT_011,SUP_163,169.41,110,8
PRD_2645,ValueMart Onion Daily 250g,CAT_011,SUP_091,170.83,129,6
PRD_2646,CarePlus Potato Classic 200g,CAT_011,SUP_040,32.37,128,3
PRD_2647,FamilyChoice Capsicum Daily 200ml,CAT_011,SUP_120,162.16,43,6
PRD_2648,GoodStore Potato Family Pack 12pcs,CAT_011,SUP_108,156.09,23,2
PRD_2649,QuickNest Capsicum Classic 750g,CAT_011,SUP_199,171.06,37,4
PRD_2650,NutriMax Cabbage Classic 500ml,CAT_011,SUP_047,11.58,112,8
PRD_2651,NutriMax Onion Premium 200g,CAT_011,SUP_157,17.83,92,4
PRD_2652,SwiftCart Carrot Premium 500ml,CAT_011,SUP_167,67.55,79,2
PRD_2653,PureLeaf Onion Regular 1L,CAT_011,SUP_105,114.24,74,7
PRD_2654,KitchenPro Cabbage Plus 200g,CAT_011,SUP_148,122.52,34,3
PRD_2655,PrimePick Tomato Regular 100g,CAT_011,SUP_047,149.3,83,8
PRD_2656,NutriMax Cabbage Plus 1kg,CAT_011,SUP_091,111.98,43,4
PRD_2657,HealthySip Tomato Daily 750g,CAT_011,SUP_088,150.33,113,4
PRD_2658,NutriMax Onion Value Pack 100g,CAT_011,SUP_118,91.62,98,3
PRD_2659,FreshCo Beans Daily 200g,CAT_011,SUP_046,38.75,23,6
PRD_2660,PureLeaf Cabbage Fresh 500ml,CAT_011,SUP_049,84.84,126,3
PRD_2661,NutriMax Beans Plus 500g,CAT_011,SUP_105,168,30,3
PRD_2662,DailyDrop Beans Lite 6pcs,CAT_011,SUP_083,77.14,100,5
PRD_2663,UrbanBasket Cabbage Family Pack 200g,CAT_011,SUP_127,176.96,109,6
PRD_2664,EliteOne Beans Fresh 6pcs,CAT_011,SUP_071,85.56,30,4
PRD_2665,GoodStore Carrot Premium 12pcs,CAT_011,SUP_196,42.37,89,6
PRD_2666,DailyDrop Beans Max 1L,CAT_011,SUP_067,65.55,50,7
PRD_2667,FamilyChoice Beans Regular 200ml,CAT_011,SUP_158,23.54,110,3
PRD_2668,EliteOne Onion Family Pack 750g,CAT_011,SUP_188,86.15,66,3
PRD_2669,NutriMax Onion Max 500g,CAT_011,SUP_120,64.52,55,3
PRD_2670,SwiftCart Capsicum Family Pack 12pcs,CAT_011,SUP_116,35.07,61,3
PRD_2671,KitchenPro Capsicum Premium 1kg,CAT_011,SUP_152,158.75,49,6
PRD_2672,FamilyChoice Beans Regular 200g,CAT_011,SUP_091,26.07,20,2
PRD_2673,ComfortLine Carrot Max 500g,CAT_011,SUP_049,113.02,57,2
PRD_2674,CarePlus Carrot Lite 1L,CAT_011,SUP_087,19.11,78,5
PRD_2675,KitchenPro Onion Daily 6pcs,CAT_011,SUP_067,115.83,60,7
PRD_2676,ComfortLine Onion Value Pack 750g,CAT_011,SUP_188,155.62,67,2
PRD_2677,SwiftCart Tomato Plus 200g,CAT_011,SUP_023,171.23,84,5
PRD_2678,PrimePick Beans Max 1L,CAT_011,SUP_055,132.8,25,2
PRD_2679,HappyHome Cabbage Max 250g,CAT_011,SUP_166,20.92,20,3
PRD_2680,SwiftCart Onion Value Pack 2kg,CAT_011,SUP_003,176.31,68,4
PRD_2681,HealthySip Beans Premium 12pcs,CAT_011,SUP_163,92.87,48,3
PRD_2682,DailyDrop Cabbage Classic 2kg,CAT_011,SUP_173,118.7,75,2
PRD_2683,UrbanBasket Onion Fresh 250g,CAT_011,SUP_155,83.15,55,6
PRD_2684,GlowCare Beans Regular 2kg,CAT_011,SUP_163,160.92,95,5
PRD_2685,GoodStore Carrot Value Pack 500g,CAT_011,SUP_093,165.33,22,4
PRD_2686,PureLeaf Tomato Daily 1L,CAT_011,SUP_125,60.59,87,2
PRD_2687,DailyDrop Instant Noodles Regular 200g,CAT_012,SUP_031,49.68,60,44
PRD_2688,MunchTime Upma Mix Plus 12pcs,CAT_012,SUP_089,278.91,25,177
PRD_2689,PrimePick Upma Mix Lite 12pcs,CAT_012,SUP_093,60.59,78,147
PRD_2690,FamilyChoice Soup Cup Lite 200g,CAT_012,SUP_166,228.12,79,
PRD_2691,EliteOne Soup Cup Max 1kg,CAT_012,SUP_070,334.16,100,174
PRD_2692,MunchTime Poha Mix Fresh 250g,CAT_012,SUP_093,228.39,75,44
PRD_2693,QuickNest Soup Cup Premium 24pcs,CAT_012,SUP_095,61.08,41,103
PRD_2694,HealthySip Poha Mix Classic 1kg,CAT_012,SUP_124,245.09,45,41
PRD_2695,FamilyChoice Soup Cup Fresh 1L,CAT_012,SUP_014,217.78,46,90
PRD_2696,SmartLife Upma Mix Plus 1kg,CAT_012,SUP_141,149.22,88,109
PRD_2697,PrimePick Pasta Bowl Family Pack 100g,CAT_012,SUP_060,55.43,66,
PRD_2698,QuickNest Soup Cup Daily 1L,CAT_012,SUP_141,197.82,68,83
PRD_2699,NutriMax Instant Noodles Lite 750g,CAT_012,SUP_057,148.44,31,104
PRD_2700,QuickNest Poha Mix Max 200ml,CAT_012,SUP_095,123.01,36,146
PRD_2701,SmartLife Pasta Bowl Daily 750g,CAT_012,SUP_078,259.06,41,
PRD_2702,CarePlus Instant Noodles Value Pack 6pcs,CAT_012,SUP_178,240.19,49,161
PRD_2703,HappyHome Instant Noodles Fresh 500ml,CAT_012,SUP_078,90.27,99,
PRD_2704,FreshCo Pasta Bowl Classic 1L,CAT_012,SUP_171,275.74,95,179
PRD_2705,HappyHome Soup Cup Max 100g,CAT_012,SUP_012,258.86,77,129
PRD_2706,NutriMax Instant Noodles Value Pack 500g,CAT_012,SUP_124,160.93,80,174
PRD_2707,MunchTime Upma Mix Lite 500ml,CAT_012,SUP_012,266.82,99,166
PRD_2708,SmartLife Upma Mix Premium 200g,CAT_012,SUP_031,219.53,75,173
PRD_2709,HealthySip Upma Mix Premium 750g,CAT_012,SUP_104,255.16,86,155
PRD_2710,SwiftCart Poha Mix Premium 1kg,CAT_012,SUP_046,227.29,71,110
PRD_2711,UrbanBasket Pasta Bowl Lite 1kg,CAT_012,SUP_138,64.4,81,170
PRD_2712,QuickNest Poha Mix Fresh 200ml,CAT_012,SUP_200,222.53,23,83
PRD_2713,PureLeaf Instant Noodles Plus 100g,CAT_012,SUP_076,94.18,96,90
PRD_2714,FamilyChoice Meal Kit Family Pack 1kg,CAT_012,SUP_012,213.96,64,60
PRD_2715,DailyDrop Soup Cup Classic 6pcs,CAT_012,SUP_122,69.37,94,40
PRD_2716,EliteOne Pasta Bowl Family Pack 2kg,CAT_012,SUP_200,128.74,21,157
PRD_2717,QuickNest Pasta Bowl Lite 200ml,CAT_012,SUP_172,64.83,62,155
PRD_2718,HealthySip Pasta Bowl Lite 750g,CAT_012,SUP_170,222.68,92,136
PRD_2719,UrbanBasket Meal Kit Family Pack 500ml,CAT_012,SUP_166,291.91,95,
PRD_2720,UrbanBasket Upma Mix Fresh 200ml,CAT_012,SUP_135,45.7,63,102
PRD_2721,ValueMart Pasta Bowl Plus 100g,CAT_012,SUP_194,60.34,26,52
PRD_2722,ComfortLine Poha Mix Daily 2kg,CAT_012,SUP_122,185.4,83,
PRD_2723,NutriMax Meal Kit Fresh 200ml,CAT_012,SUP_026,247.58,72,86
PRD_2724,SmartLife Pasta Bowl Value Pack 500g,CAT_012,SUP_026,225.11,82,84
PRD_2725,HealthySip Upma Mix Plus 24pcs,CAT_012,SUP_151,150.3,15,
PRD_2726,GoodStore Poha Mix Value Pack 200ml,CAT_012,SUP_076,134.5,66,111
PRD_2727,SwiftCart Pasta Bowl Value Pack 24pcs,CAT_012,SUP_065,307.83,81,142
PRD_2728,PureLeaf Upma Mix Plus 500g,CAT_012,SUP_057,66.63,24,93
PRD_2729,MunchTime Pasta Bowl Premium 1kg,CAT_012,SUP_091,100.83,83,97
PRD_2730,GlowCare Meal Kit Lite 12pcs,CAT_012,SUP_004,161.02,67,145
PRD_2731,HealthySip Upma Mix Plus 1L,CAT_012,SUP_200,185.45,18,108
PRD_2732,FreshCo Pasta Bowl Value Pack 750g,CAT_012,SUP_138,71.19,81,103
PRD_2733,KitchenPro Pasta Bowl Fresh 100g,CAT_012,SUP_004,245.76,70,52
PRD_2734,QuickNest Poha Mix Regular 6pcs,CAT_012,SUP_065,128.73,49,93
PRD_2735,MunchTime Upma Mix Plus 2kg,CAT_012,SUP_142,99.97,73,30
PRD_2736,QuickNest Instant Noodles Family Pack 200ml,CAT_012,SUP_085,317.99,51,58
PRD_2737,DailyDrop Meal Kit Max 750g,CAT_012,SUP_065,41.69,75,151
PRD_2738,EliteOne Pasta Bowl Fresh 250g,CAT_012,SUP_149,280.35,28,179
PRD_2739,SwiftCart Meal Kit Daily 1L,CAT_012,SUP_085,279.35,99,180
PRD_2740,ComfortLine Pasta Bowl Classic 500ml,CAT_012,SUP_093,92.15,57,55
PRD_2741,GlowCare Instant Noodles Regular 200g,CAT_012,SUP_091,175.52,52,
PRD_2742,UrbanBasket Soup Cup Classic 6pcs,CAT_012,SUP_048,194.14,43,89
PRD_2743,NutriMax Pasta Bowl Family Pack 500ml,CAT_012,SUP_063,344.96,75,176
PRD_2744,GlowCare Soup Cup Family Pack 12pcs,CAT_012,SUP_089,348.85,36,107
PRD_2745,NutriMax Pasta Bowl Plus 1kg,CAT_012,SUP_149,229.4,28,73
PRD_2746,CarePlus Soup Cup Classic 100g,CAT_012,SUP_014,155.77,91,169
PRD_2747,FamilyChoice Instant Noodles Fresh 200g,CAT_012,SUP_189,241.74,53,
PRD_2748,DailyDrop Upma Mix Value Pack 250g,CAT_012,SUP_109,144.21,45,109
PRD_2749,CarePlus Instant Noodles Family Pack 6pcs,CAT_012,SUP_126,46.21,60,126
PRD_2750,SwiftCart Poha Mix Plus 24pcs,CAT_012,SUP_073,194.12,24,
PRD_2751,PrimePick Upma Mix Value Pack 12pcs,CAT_012,SUP_024,208.7,91,160
PRD_2752,UrbanBasket Instant Noodles Plus 500ml,CAT_012,SUP_183,69.48,66,116
PRD_2753,GoodStore Instant Noodles Lite 1L,CAT_012,SUP_076,262.1,27,98
PRD_2754,EliteOne Meal Kit Plus 24pcs,CAT_012,SUP_170,336.93,75,100
PRD_2755,SmartLife Soup Cup Regular 24pcs,CAT_012,SUP_060,73.9,100,180
PRD_2756,FreshCo Soup Cup Value Pack 750g,CAT_012,SUP_050,216.54,32,
PRD_2757,SwiftCart Pasta Bowl Daily 750g,CAT_012,SUP_081,64.28,21,126
PRD_2758,SmartLife Upma Mix Premium 2kg,CAT_012,SUP_095,303.6,86,161
PRD_2759,GoodStore Upma Mix Max 750g,CAT_012,SUP_089,298.2,47,150
PRD_2760,GoodStore Meal Kit Family Pack 500ml,CAT_012,SUP_070,80.23,40,158
PRD_2761,HealthySip Instant Noodles Plus 12pcs,CAT_012,SUP_117,168.65,68,62
PRD_2762,SwiftCart Soup Cup Family Pack 200ml,CAT_012,SUP_124,97.64,30,178
PRD_2763,GlowCare Instant Noodles Family Pack 24pcs,CAT_012,SUP_031,193.09,96,91
PRD_2764,HealthySip Poha Mix Premium 1L,CAT_012,SUP_073,144.69,56,41
PRD_2765,PureLeaf Poha Mix Premium 250g,CAT_012,SUP_076,271.99,87,160
PRD_2766,ValueMart Soup Cup Max 500g,CAT_012,SUP_071,140.63,23,135
PRD_2767,UrbanBasket Pasta Bowl Plus 250g,CAT_012,SUP_135,213.71,92,154
PRD_2768,FamilyChoice Upma Mix Daily 12pcs,CAT_012,SUP_078,229.93,38,170
PRD_2769,DailyDrop Pasta Bowl Max 24pcs,CAT_012,SUP_142,172.53,35,176
PRD_2770,SmartLife Upma Mix Regular 12pcs,CAT_012,SUP_012,299.14,36,114
PRD_2771,DailyDrop Pasta Bowl Daily 1kg,CAT_012,SUP_151,284.6,98,101
PRD_2772,FreshCo Upma Mix Family Pack 750g,CAT_012,SUP_078,165.44,23,
PRD_2773,HealthySip Soup Cup Max 500ml,CAT_012,SUP_141,99.48,16,48
PRD_2774,CarePlus Meal Kit Max 1kg,CAT_012,SUP_059,223.18,84,46
PRD_2775,FamilyChoice Upma Mix Premium 500ml,CAT_012,SUP_076,281.65,82,123
PRD_2776,UrbanBasket Upma Mix Lite 2kg,CAT_012,SUP_078,227.16,65,111
PRD_2777,ValueMart Instant Noodles Premium 500ml,CAT_012,SUP_063,166.77,78,37
PRD_2778,MunchTime Pasta Bowl Classic 200g,CAT_012,SUP_060,204.52,51,150
PRD_2779,ValueMart Upma Mix Fresh 6pcs,CAT_012,SUP_172,98.48,59,33
PRD_2780,GoodStore Pasta Bowl Plus 2kg,CAT_012,SUP_166,203.86,51,100
PRD_2781,SwiftCart Poha Mix Value Pack 2kg,CAT_012,SUP_093,263.39,69,154
PRD_2782,QuickNest Meal Kit Regular 500ml,CAT_012,SUP_135,317.17,86,61
PRD_2783,EliteOne Poha Mix Lite 6pcs,CAT_012,SUP_178,125.19,74,115
PRD_2784,FamilyChoice Poha Mix Family Pack 6pcs,CAT_012,SUP_033,69.16,98,43
PRD_2785,NutriMax Soup Cup Daily 500ml,CAT_012,SUP_142,259.08,94,
PRD_2786,MunchTime Upma Mix Regular 500g,CAT_012,SUP_046,92.27,57,109
PRD_2787,PrimePick Meal Kit Fresh 250g,CAT_012,SUP_059,235.44,33,178
PRD_2788,FreshCo Upma Mix Plus 1kg,CAT_012,SUP_079,263.23,23,56
PRD_2789,HealthySip Pasta Bowl Classic 200g,CAT_012,SUP_109,205.71,59,37
PRD_2790,HappyHome Meal Kit Premium 500g,CAT_012,SUP_171,108.85,47,30
PRD_2791,PureLeaf Upma Mix Classic 200g,CAT_012,SUP_135,177.75,55,34
PRD_2792,ComfortLine Upma Mix Premium 250g,CAT_012,SUP_091,264.72,32,111
PRD_2793,GoodStore Meal Kit Regular 500g,CAT_012,SUP_153,314.95,68,165
PRD_2794,HappyHome Instant Noodles Value Pack 750g,CAT_012,SUP_163,43.65,39,98
PRD_2795,EliteOne Upma Mix Value Pack 12pcs,CAT_012,SUP_117,134.42,97,111
PRD_2796,GlowCare Soup Cup Fresh 750g,CAT_012,SUP_171,283.82,47,140
PRD_2797,HappyHome Meal Kit Daily 200g,CAT_012,SUP_178,139.26,71,45
PRD_2798,HappyHome Instant Noodles Lite 750g,CAT_012,SUP_142,279.19,52,164
PRD_2799,SwiftCart Soup Cup Fresh 250g,CAT_012,SUP_071,226.78,67,
PRD_2800,GlowCare Meal Kit Daily 1kg,CAT_012,SUP_004,315.34,46,67
PRD_2801,ComfortLine Soup Cup Daily 750g,CAT_012,SUP_026,186.59,30,81
PRD_2802,HappyHome Upma Mix Classic 250g,CAT_012,SUP_137,237.95,90,174
PRD_2803,HappyHome Pasta Bowl Daily 200g,CAT_012,SUP_178,327.15,27,101
PRD_2804,ValueMart Pasta Bowl Classic 200ml,CAT_012,SUP_141,249.68,26,32
PRD_2805,DailyDrop Instant Noodles Fresh 250g,CAT_012,SUP_033,254.09,100,79
PRD_2806,KitchenPro Upma Mix Max 6pcs,CAT_012,SUP_141,155.59,23,58
PRD_2807,FamilyChoice Poha Mix Premium 24pcs,CAT_012,SUP_122,272.71,59,46
PRD_2808,GlowCare Soup Cup Plus 2kg,CAT_012,SUP_059,203.47,60,96
PRD_2809,NutriMax Upma Mix Fresh 750g,CAT_012,SUP_141,299.74,81,52
PRD_2810,UrbanBasket Soup Cup Family Pack 1L,CAT_012,SUP_063,325.84,75,
PRD_2811,QuickNest Meal Kit Lite 12pcs,CAT_012,SUP_012,212.67,24,106
PRD_2812,GoodStore Upma Mix Max 200ml,CAT_012,SUP_194,143.13,69,157
PRD_2813,SwiftCart Poha Mix Plus 500ml,CAT_012,SUP_073,106,100,147
PRD_2814,ValueMart Poha Mix Regular 100g,CAT_012,SUP_014,102.05,87,31
PRD_2815,NutriMax Upma Mix Plus 12pcs,CAT_012,SUP_149,281.49,64,152
PRD_2816,GoodStore Soup Cup Plus 500g,CAT_012,SUP_117,62.71,91,165
PRD_2817,FreshCo Pasta Bowl Max 500g,CAT_012,SUP_117,273.25,95,41
